"player_id","team_id","season_name","position","base_salary","guaranteed_compensation","mlspa_release","competition"
"9Yqdoey95v","NPqxKXZ59d",2022,"D",325000,351250,"2022-04-15","mls"
"9Yqdoey95v","NPqxKXZ59d",2022,"D",325000,351250,"2022-09-02","mls"
"9YqdogzE5v","gpMOLwl5zy",2021,"F",385000,385000,"2021-04-15","mls"
"9YqdogzE5v","gpMOLwl5zy",2021,"F",385000,385000,"2021-09-30","mls"
"9YqdogzE5v","gpMOLwl5zy",2022,"F",412500,412500,"2022-04-15","mls"
"9YqdogzE5v","gpMOLwl5zy",2022,"F",412500,412500,"2022-09-02","mls"
"9YqdokXR5v","X0Oq66zq6D",2021,"D",162000,188500,"2021-04-15","mls"
"9YqdokXR5v","X0Oq66zq6D",2021,"D",162000,188500,"2021-09-30","mls"
"9YqdokXR5v","X0Oq66zq6D",2022,"D",216000,242500,"2022-04-15","mls"
"9YqdokXR5v","X0Oq66zq6D",2022,"D",216000,242500,"2022-09-02","mls"
"9YqdolyR5v","19vQ2095K6",2022,"GK",225000,225000,"2022-04-15","mls"
"9YqdolyR5v","19vQ2095K6",2022,"GK",225000,225000,"2022-09-02","mls"
"9YqdoPb85v","jYQJ8EW5GR",2019,"F",72500,76781,"2019-06-01","mls"
"9YqdoPb85v","jYQJ8EW5GR",2019,"F",72500,76781.3,"2019-09-13","mls"
"9YqdoPb85v","jYQJ8EW5GR",2020,"F",81375,85673,"2020-12-01","mls"
"9YqdoZeR5v","vzqoOgNqap",2020,"M",63547,63547,"2020-12-01","mls"
"9YqdoZeR5v","vzqoOgNqap",2021,"M",73079,73079,"2021-04-15","mls"
"9YqdoZeR5v","vzqoOgNqap",2021,"M",73079,73079,"2021-09-30","mls"
"9YqdoZeR5v","APk5LGOMOW",2022,"M",4e+05,445625,"2022-04-15","mls"
"9YqdoZeR5v",NA,2022,"M",4e+05,445625,"2022-09-02","mls"
"9YqdwN6j5v","mKAqBBmqbg",2021,"D",81375,81375,"2021-09-30","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2013,"M",3e+05,312188,"2013-05-01","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2013,"M",3e+05,312188,"2013-08-01","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2013,"M",3e+05,312188,"2013-09-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2014,"M",325000,337188,"2014-04-01","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2014,"M",325000,337188,"2014-09-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2015,"M",350000,362188,"2015-07-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2015,"M",350000,362188,"2015-09-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2016,"M",4e+05,412188,"2016-05-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2016,"M",4e+05,412188,"2016-09-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2017,"M",6e+05,6e+05,"2017-04-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2017,"M",6e+05,6e+05,"2017-09-15","mls"
"9Yqdx3EqvJ","eVq3ya6MWO",2018,"M",625000,625000,"2018-05-01","mls"
"9Yqdx3EqvJ","eVq3ya6MWO",2018,"M",625000,625000,"2018-09-15","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2019,"M",413400,463400,"2019-06-01","mls"
"9Yqdx3EqvJ","Z2vQ1xlqrA",2019,"M",413400,463400,"2019-09-13","mls"
"9YqdxKjqvJ","9z5k7Yg5A3",2017,"D",65004,65004,"2017-04-15","mls"
"9YqdxKjqvJ","9z5k7Yg5A3",2017,"D",65004,65004,"2017-09-15","mls"
"9Yqdxx8qvJ","kRQand1MKZ",2017,"M",200004,210337,"2017-04-15","mls"
"9Yqdxx8qvJ","kRQand1MKZ",2017,"M",200004,210337,"2017-09-15","mls"
"9Yqdxx8qvJ","kRQand1MKZ",2018,"M",3e+05,317083,"2018-05-01","mls"
"9Yqdxx8qvJ","kRQand1MKZ",2018,"M",3e+05,317083,"2018-09-15","mls"
"9YqdY1n9Qv","mvzqoLZQap",2019,"F",95000,149750,"2019-06-01","mls"
"9YqdY1n9Qv","mvzqoLZQap",2019,"F",95000,149750,"2019-09-13","mls"
"9YqdY1n9Qv","KAqBN0Vqbg",2020,"F",110000,144750,"2020-12-01","mls"
"9YqdY2mRQv","APk5LGOMOW",2018,"M",54500,59441,"2018-09-15","mls"
"9YqdY2mRQv","APk5LGOMOW",2019,"M",80000,86390,"2019-06-01","mls"
"9YqdY2mRQv","APk5LGOMOW",2019,"M",80000,86390,"2019-09-13","mls"
"9YqdY2mRQv","APk5LGOMOW",2020,"M",95000,104238,"2020-12-01","mls"
"9YqdY2mRQv","APk5LGOMOW",2021,"M",105000,114238,"2021-04-15","mls"
"9YqdY2mRQv","APk5LGOMOW",2021,"M",105000,114238,"2021-09-30","mls"
"9YqdY2mRQv","APk5LGOMOW",2022,"M",125000,134238,"2022-04-15","mls"
"9YqdY2mRQv",NA,2022,"M",125000,134238,"2022-09-02","mls"
"9z5k3dYa5A","9z5k7Yg5A3",2022,"M",84000,100280,"2022-09-02","mls"
"9z5k4OJqA3","19vQ2095K6",2013,"D",145000,194000,"2013-05-01","mls"
"9z5k4OJqA3","19vQ2095K6",2013,"D",145000,194000,"2013-08-01","mls"
"9z5k4OJqA3","19vQ2095K6",2013,"D",145000,194000,"2013-09-15","mls"
"9z5k4OJqA3","19vQ2095K6",2014,"D",125000,143333,"2014-04-01","mls"
"9z5k4OJqA3","19vQ2095K6",2014,"D",125000,143333,"2014-09-15","mls"
"9z5k4OJqA3","19vQ2095K6",2015,"D",140000,158333,"2015-07-15","mls"
"9z5k4OJqA3","19vQ2095K6",2015,"D",140000,158333,"2015-09-15","mls"
"9z5k4OJqA3","jYQJ8EW5GR",2016,"D",130000,130000,"2016-05-15","mls"
"9z5k4OJqA3","jYQJ8EW5GR",2016,"D",130000,130000,"2016-09-15","mls"
"9z5k4OJqA3","jYQJ8EW5GR",2017,"D",135000,135000,"2017-04-15","mls"
"9z5k4OJqA3","jYQJ8EW5GR",2017,"D",135000,135000,"2017-09-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2015,"D",60000,60000,"2015-09-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2016,"D",63000,63000,"2016-05-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2016,"D",63000,63000,"2016-09-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2017,"D",66150,66150,"2017-04-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2017,"D",66150,66150,"2017-09-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2018,"D",74418.8,74418.8,"2018-05-01","mls"
"9z5k71be5A","kaDQ0wRqEv",2018,"D",74418.8,74418.8,"2018-09-15","mls"
"9z5k71be5A","kaDQ0wRqEv",2019,"D",102000,118950,"2019-06-01","mls"
"9z5k71be5A","kaDQ0wRqEv",2019,"D",102000,118950,"2019-09-13","mls"
"9z5k71be5A","vzqoOgNqap",2020,"D",155000,171950,"2020-12-01","mls"
"9z5k71be5A","vzqoOgNqap",2021,"D",225000,225000,"2021-04-15","mls"
"9z5k71be5A","vzqoOgNqap",2021,"D",225000,225000,"2021-09-30","mls"
"9z5k71be5A","vzqoOgNqap",2022,"D",475000,475000,"2022-04-15","mls"
"9z5k71be5A","vzqoOgNqap",2022,"D",475000,475000,"2022-09-02","mls"
"9z5k73zl5A","19vQ2095K6",2014,"GK",36504,36504,"2014-09-15","mls"
"9z5k780l5A","mKAqBBmqbg",2018,"M",4e+05,460000,"2018-09-15","mls"
"9z5k780l5A","mKAqBBmqbg",2019,"M",406667,466667,"2019-06-01","mls"
"9z5k780l5A","mKAqBBmqbg",2019,"M",406667,466667,"2019-09-13","mls"
"9z5k780l5A","mKAqBBmqbg",2020,"M",460000,520000,"2020-12-01","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2014,"D",36500,44000,"2014-04-01","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2014,"D",36500,44000,"2014-09-15","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2015,"D",85000,92500,"2015-07-15","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2015,"D",85000,92500,"2015-09-15","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2016,"D",95000,102500,"2016-05-15","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2016,"D",95000,102500,"2016-09-15","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2017,"D",110000,117500,"2017-04-15","mls"
"9z5k7bJl5A","jYQJ8EW5GR",2017,"D",110000,117500,"2017-09-15","mls"
"9z5k7bJl5A","a2lqRX2Mr0",2018,"D",125000,147500,"2018-05-01","mls"
"9z5k7bJl5A","a2lqRX2Mr0",2018,"D",125000,147500,"2018-09-15","mls"
"9z5k7OJJ5A","kRQabn8MKZ",2021,"F",1500000,1965000,"2021-09-30","mls"
"9z5k7rej5A","KAqBN0Vqbg",2017,"F",100008,120008,"2017-04-15","mls"
"9z5k7rej5A","KAqBN0Vqbg",2017,"F",100008,120008,"2017-09-15","mls"
"9z5k7rej5A","KAqBN0Vqbg",2018,"F",125004,145004,"2018-05-01","mls"
"9z5k7rej5A","KAqBN0Vqbg",2018,"F",125004,145004,"2018-09-15","mls"
"9z5k7rej5A","KAqBN0Vqbg",2019,"F",150000,166000,"2019-06-01","mls"
"9z5k7rej5A","KAqBN0Vqbg",2019,"F",150000,166000,"2019-09-13","mls"
"9z5k7rej5A","NWMWlBK5lz",2020,"F",200004,216004,"2020-12-01","mls"
"9z5k7rej5A","NWMWlBK5lz",2021,"F",250000,279167,"2021-04-15","mls"
"9z5k7rej5A","NWMWlBK5lz",2021,"F",250000,279167,"2021-09-30","mls"
"9z5k7rej5A","NWMWlBK5lz",2022,"F",275000,304167,"2022-04-15","mls"
"9z5k7rej5A","NWMWlBK5lz",2022,"F",275000,517500,"2022-09-02","mls"
"9z5k7rnY5A","YgOMngl5wN",2016,"M",51500,51750,"2016-05-15","mls"
"9z5k7rnY5A","YgOMngl5wN",2016,"M",51500,51750,"2016-09-15","mls"
"9z5k7rnY5A","YgOMngl5wN",2017,"M",53000,53250,"2017-04-15","mls"
"9z5k7rnY5A","YgOMngl5wN",2017,"M",53000,53250,"2017-09-15","mls"
"9z5k7VrY5A","a2lqR4JMr0",2021,"D",420000,468175,"2021-09-30","mls"
"9z5k7X9J5A","WBLMvYAQxe",2020,"M",63547,63547,"2020-12-01","mls"
"9z5k7X9J5A","WBLMvYAQxe",2021,"M",67360,67360,"2021-04-15","mls"
"9z5k7X9J5A","WBLMvYAQxe",2021,"M",67360,67360,"2021-09-30","mls"
"9z5k7X9J5A","WBLMvYAQxe",2022,"M",84000,84000,"2022-04-15","mls"
"9z5k7X9J5A","WBLMvYAQxe",2022,"M",84000,84000,"2022-09-02","mls"
"9z5k7XrJ5A","X0Oq66zq6D",2017,"M",65004,65004,"2017-04-15","mls"
"9z5k7XrJ5A","X0Oq66zq6D",2017,"M",65004,65004,"2017-09-15","mls"
"9z5k7XrJ5A","X0Oq66zq6D",2018,"M",68254.2,68254.2,"2018-05-01","mls"
"9z5k7XrJ5A","X0Oq66zq6D",2018,"M",68254.2,68254.2,"2018-09-15","mls"
"9z5k7zAl5A","lgpMOvnQzy",2021,"D",81375,84375,"2021-09-30","mls"
"9z5k7zAl5A","lgpMOvnQzy",2022,"D",85444,88444,"2022-04-15","mls"
"9z5k7zAl5A","lgpMOvnQzy",2022,"D",85444,88444,"2022-09-02","mls"
"9z5ka8adQA","lgpMOvnQzy",2021,"M",1920000,2025000,"2021-09-30","mls"
"9z5ka8adQA","lgpMOvnQzy",2022,"M",2160000,2265000,"2022-04-15","mls"
"9z5ka8adQA","lgpMOvnQzy",2022,"M",2160000,2265000,"2022-09-02","mls"
"9z5ka8kbQA","KAqBN0Vqbg",2018,"GK",67500,67500,"2018-05-01","mls"
"9z5ka8kbQA","KAqBN0Vqbg",2018,"GK",67500,67500,"2018-09-15","mls"
"9z5kaAePQA","APk5LGOMOW",2013,"M",35125,35125,"2013-05-01","mls"
"9z5kaAePQA","APk5LGOMOW",2013,"M",35125,35125,"2013-08-01","mls"
"9z5kaAePQA","APk5LGOMOW",2013,"M",35125,35125,"2013-09-15","mls"
"9z5kaAnKQA","19vQ2095K6",2018,"M",474000,544000,"2018-05-01","mls"
"9z5kaAnKQA","19vQ2095K6",2018,"M",474000,544000,"2018-09-15","mls"
"9z5kaAnKQA","19vQ2095K6",2019,"M",513000,583000,"2019-06-01","mls"
"9z5kaAnKQA","19vQ2095K6",2019,"M",513000,583000,"2019-09-13","mls"
"9z5kaAnKQA","YgOMngl5wN",2020,"M",522000,592000,"2020-12-01","mls"
"9z5kabkaQA","9z5k7Yg5A3",2013,"M",50820,50820,"2013-05-01","mls"
"9z5kabkaQA","4wM42l4qjB",2013,"M",50820,50820,"2013-08-01","mls"
"9z5kabkaQA","4wM42l4qjB",2013,"M",50820,50820,"2013-09-15","mls"
"9z5kabkaQA","4wM42l4qjB",2014,"M",115000,115000,"2014-04-01","mls"
"9z5kabNlQA","9z5k7Yg5A3",2013,"M",98670,136170,"2013-05-01","mls"
"9z5kabNlQA","9z5k7Yg5A3",2013,"M",98670,136170,"2013-08-01","mls"
"9z5kabNlQA","9z5k7Yg5A3",2013,"M",98670,136170,"2013-09-15","mls"
"9z5kabNlQA","EKXMeX3Q64",2015,"M",120000,120000,"2015-07-15","mls"
"9z5kabNlQA","EKXMeX3Q64",2015,"M",120000,120000,"2015-09-15","mls"
"9z5kabNlQA","jYQJ19EqGR",2016,"M",80000,80000,"2016-05-15","mls"
"9z5kabNlQA","jYQJ19EqGR",2016,"M",80000,80000,"2016-09-15","mls"
"9z5kADPQA3","a2lqRX2Mr0",2013,"D",2e+05,2e+05,"2013-05-01","mls"
"9z5kaDXPQA","mKAqBBmqbg",2018,"D",180000,192500,"2018-05-01","mls"
"9z5kaeZKQA","jYQJ19EqGR",2015,"D",60000,68166.7,"2015-07-15","mls"
"9z5kaeZKQA","jYQJ19EqGR",2015,"D",60000,68166.7,"2015-09-15","mls"
"9z5kagOjQA","Vj58weDM8n",2015,"D",60000,60000,"2015-07-15","mls"
"9z5kagOjQA","Vj58weDM8n",2015,"D",60000,60000,"2015-09-15","mls"
"9z5kagOjQA","Vj58weDM8n",2016,"D",63000,63000,"2016-05-15","mls"
"9z5kagOjQA","Vj58weDM8n",2016,"D",63000,63000,"2016-09-15","mls"
"9z5kagOjQA","Vj58weDM8n",2017,"D",1e+05,101667,"2017-04-15","mls"
"9z5kagOjQA","Vj58weDM8n",2017,"D",1e+05,101667,"2017-09-15","mls"
"9z5kagOjQA","jYQJ8EW5GR",2018,"D",90000,90000,"2018-05-01","mls"
"9z5kagOjQA","jYQJ8EW5GR",2018,"D",90000,90000,"2018-09-15","mls"
"9z5kagOjQA","9z5k7Yg5A3",2019,"D",70250,70250,"2019-09-13","mls"
"9z5kakyJQA","Z2vQ1xlqrA",2017,"D",53000,53000,"2017-04-15","mls"
"9z5kakyJQA","Z2vQ1xlqrA",2017,"D",53000,53000,"2017-09-15","mls"
"9z5kakyJQA","YgOMngl5wN",2021,"D",150000,157881,"2021-04-15","mls"
"9z5kakyJQA","YgOMngl5wN",2021,"F",150000,157881,"2021-09-30","mls"
"9z5kakyJQA","YgOMngl5wN",2022,"F",157500,165381,"2022-04-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2013,"M",35125,35125,"2013-09-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2014,"M",48504,48504,"2014-04-01","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2014,"M",48504,48504,"2014-09-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2015,"M",60000,60000,"2015-07-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2015,"M",60000,60000,"2015-09-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2016,"M",63000,63000,"2016-05-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2016,"D",63000,63000,"2016-09-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2017,"D",130008,130008,"2017-04-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2017,"D",130008,130008,"2017-09-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2018,"D",140004,140004,"2018-05-01","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2018,"D",140004,140004,"2018-09-15","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2019,"M",155004,155004,"2019-06-01","mls"
"9z5kamgdQA","Z2vQ1xlqrA",2019,"D",155004,155004,"2019-09-13","mls"
"9z5kamgdQA","jYQJ19EqGR",2020,"M",170504,170504,"2020-12-01","mls"
"9z5kamgdQA","jYQJ19EqGR",2021,"M",180000,190000,"2021-04-15","mls"
"9z5kamgdQA","jYQJ19EqGR",2021,"M",180000,190000,"2021-09-30","mls"
"9z5kamgdQA","jYQJ19EqGR",2022,"M",2e+05,210000,"2022-04-15","mls"
"9z5kamgdQA","jYQJ19EqGR",2022,"M",2e+05,210000,"2022-09-02","mls"
"9z5karAKQA","kRQabn8MKZ",2014,"D",48500,48500,"2014-04-01","mls"
"9z5karAKQA","kRQabn8MKZ",2014,"D",48500,48500,"2014-09-15","mls"
"9z5karAKQA","kRQabn8MKZ",2015,"D",60000,60000,"2015-07-15","mls"
"9z5karAKQA","kRQabn8MKZ",2015,"D",60000,60000,"2015-09-15","mls"
"9z5karAKQA","kRQabn8MKZ",2016,"D",63000,63000,"2016-05-15","mls"
"9z5karAKQA","kRQabn8MKZ",2016,"D",63000,63000,"2016-09-15","mls"
"9z5karAKQA","kRQabn8MKZ",2017,"D",100008,109633,"2017-04-15","mls"
"9z5karAKQA","kRQabn8MKZ",2017,"D",100008,109633,"2017-09-15","mls"
"9z5karAKQA","kRQabn8MKZ",2018,"D",125004,134629,"2018-05-01","mls"
"9z5karAKQA","kRQabn8MKZ",2018,"D",125004,134629,"2018-09-15","mls"
"9z5karAKQA","NWMWlBK5lz",2019,"D",137504,147129,"2019-06-01","mls"
"9z5karAKQA","NWMWlBK5lz",2019,"D",137504,147129,"2019-09-13","mls"
"9z5karAKQA","NWMWlBK5lz",2020,"D",151255,160880,"2020-12-01","mls"
"9z5karAKQA","NWMWlBK5lz",2021,"D",175000,184375,"2021-04-15","mls"
"9z5karAKQA","NWMWlBK5lz",2021,"D",175000,184375,"2021-09-30","mls"
"9z5karAKQA","NWMWlBK5lz",2022,"D",84000,84000,"2022-04-15","mls"
"9z5karAKQA","NWMWlBK5lz",2022,"D",84000,84000,"2022-09-02","mls"
"9z5kaV3gQA","NWMWlBK5lz",2020,"F",2e+06,2312500,"2020-12-01","mls"
"9z5kaV3gQA","NWMWlBK5lz",2021,"F",2500000,2812500,"2021-04-15","mls"
"9z5kawgbQA","4wM42l4qjB",2013,"D",35125,35125,"2013-05-01","mls"
"9z5kaZePQA","4wM42l4qjB",2013,"GK",46500,46500,"2013-05-01","mls"
"9z5kaZePQA","4wM42l4qjB",2013,"GK",46500,46500,"2013-08-01","mls"
"9z5kaZePQA","4wM42l4qjB",2013,"GK",46500,46500,"2013-09-15","mls"
"9z5kaZePQA","X0Oq66zq6D",2016,"GK",72500,72500,"2016-05-15","mls"
"9z5kaZePQA","X0Oq66zq6D",2016,"GK",72500,72500,"2016-09-15","mls"
"9z5kaZePQA","kRQand1MKZ",2017,"GK",80000,80000,"2017-04-15","mls"
"9z5kaZePQA","kRQand1MKZ",2017,"GK",80000,80000,"2017-09-15","mls"
"9z5kaZePQA","X0Oq66zq6D",2018,"GK",67500,67500,"2018-05-01","mls"
"9z5kaZePQA","X0Oq66zq6D",2018,"GK",67500,67500,"2018-09-15","mls"
"9z5kaZEYQA","jYQJ19EqGR",2013,"M",46500,46500,"2013-05-01","mls"
"9z5kaZEYQA","jYQJ19EqGR",2013,"M",46500,46500,"2013-08-01","mls"
"9z5kaZEYQA","jYQJ19EqGR",2013,"M",46500,46500,"2013-09-15","mls"
"9z5kaZEYQA","EKXMeX3Q64",2014,"M",48825,48825,"2014-04-01","mls"
"9z5kaZEYQA","EKXMeX3Q64",2014,"M",48825,48825,"2014-09-15","mls"
"9z5kaZNPQA","kRQabn8MKZ",2017,"M",65004,65004,"2017-04-15","mls"
"9z5kaZNPQA","kRQabn8MKZ",2017,"M",65004,65004,"2017-09-15","mls"
"9z5kb3yPMA","lgpMOvnQzy",2021,"M",3e+05,331125,"2021-04-15","mls"
"9z5kb3yPMA","lgpMOvnQzy",2021,"M",3e+05,331125,"2021-09-30","mls"
"9z5kb3yPMA","lgpMOvnQzy",2022,"M",3e+05,331125,"2022-04-15","mls"
"9z5kb3yPMA","lgpMOvnQzy",2022,"M",3e+05,331125,"2022-09-02","mls"
"9z5kb9JgMA","zeQZkL1MKw",2021,"M",63547,63547,"2021-04-15","mls"
"9z5kb9JgMA","zeQZkL1MKw",2021,"M",63547,63547,"2021-09-30","mls"
"9z5kbABgMA","YgOMngl5wN",2020,"D",63547,63547,"2020-12-01","mls"
"9z5kbd6bMA","X0Oq66zq6D",2018,"D",90000,91125,"2018-09-15","mls"
"9z5kbd6bMA",NA,2019,"D",120000,121125,"2019-06-01","mls"
"9z5kbd6bMA",NA,2019,"D",120000,121125,"2019-09-13","mls"
"9z5kbVWeMA","eVq3ya6MWO",2019,"GK",56250,56250,"2019-06-01","mls"
"9z5kbVWeMA","eVq3ya6MWO",2019,"GK",56250,56250,"2019-09-13","mls"
"9z5kbVWeMA","eVq3ya6MWO",2020,"GK",63547,63547,"2020-12-01","mls"
"9z5kDYaqA3","lgpMOvnQzy",2019,"M",654546,752364,"2019-06-01","mls"
"9z5kDYaqA3","lgpMOvnQzy",2019,"M",654546,752364,"2019-09-13","mls"
"9z5kGga5A3","X0Oq66zq6D",2013,"GK",120000,153000,"2013-05-01","mls"
"9z5kGga5A3","X0Oq66zq6D",2013,"GK",120000,153000,"2013-08-01","mls"
"9z5kGga5A3","X0Oq66zq6D",2013,"GK",120000,153000,"2013-09-15","mls"
"9z5kGga5A3","X0Oq66zq6D",2014,"GK",250000,253000,"2014-04-01","mls"
"9z5kGga5A3","X0Oq66zq6D",2014,"GK",250000,253000,"2014-09-15","mls"
"9z5kGga5A3","X0Oq66zq6D",2015,"GK",250000,253000,"2015-07-15","mls"
"9z5kGga5A3","X0Oq66zq6D",2015,"GK",250000,253000,"2015-09-15","mls"
"9z5kGga5A3","X0Oq66zq6D",2016,"GK",250000,253000,"2016-05-15","mls"
"9z5kGga5A3","X0Oq66zq6D",2016,"GK",250000,253000,"2016-09-15","mls"
"9z5kGga5A3","Vj58weDM8n",2017,"GK",220008,220008,"2017-04-15","mls"
"9z5kGga5A3","Vj58weDM8n",2017,"GK",220008,220008,"2017-09-15","mls"
"9z5kGga5A3","Vj58weDM8n",2018,"GK",250008,250008,"2018-05-01","mls"
"9z5kGga5A3","Vj58weDM8n",2018,"GK",250008,250008,"2018-09-15","mls"
"9z5kGga5A3","Vj58weDM8n",2019,"GK",4e+05,4e+05,"2019-06-01","mls"
"9z5kGga5A3","Vj58weDM8n",2019,"GK",4e+05,4e+05,"2019-09-13","mls"
"9z5kGga5A3","Vj58weDM8n",2020,"GK",465000,465000,"2020-12-01","mls"
"9z5kGga5A3","Vj58weDM8n",2021,"GK",510000,510000,"2021-04-15","mls"
"9z5kGga5A3","Vj58weDM8n",2021,"GK",510000,510000,"2021-09-30","mls"
"9z5kGga5A3","Vj58weDM8n",2022,"GK",550000,550000,"2022-04-15","mls"
"9z5kGga5A3","Vj58weDM8n",2022,"GK",550000,550000,"2022-09-02","mls"
"9z5kjAjMA3","mKAqBBmqbg",2013,"GK",150000,237500,"2013-05-01","mls"
"9z5kjAjMA3","mKAqBBmqbg",2013,"GK",150000,237500,"2013-08-01","mls"
"9z5kjAjMA3","mKAqBBmqbg",2013,"GK",150000,237500,"2013-09-15","mls"
"9z5kjAjMA3","mKAqBBmqbg",2014,"GK",160000,247500,"2014-04-01","mls"
"9z5kjAjMA3","mKAqBBmqbg",2014,"GK",160000,247500,"2014-09-15","mls"
"9z5kJpJMA3","19vQ2095K6",2013,"M",125000,125000,"2013-05-01","mls"
"9z5kJpJMA3","19vQ2095K6",2013,"M",125000,125000,"2013-08-01","mls"
"9z5kJpJMA3","19vQ2095K6",2013,"M",125000,125000,"2013-09-15","mls"
"9z5kJpJMA3","19vQ2095K6",2014,"M",135000,135000,"2014-04-01","mls"
"9z5kJpJMA3","19vQ2095K6",2014,"M",135000,135000,"2014-09-15","mls"
"9z5kJpJMA3","19vQ2095K6",2015,"M",145000,145000,"2015-07-15","mls"
"9z5kJpJMA3","19vQ2095K6",2015,"M",145000,145000,"2015-09-15","mls"
"9z5knaeMA3","9z5k7Yg5A3",2013,"M",80004,80004,"2013-05-01","mls"
"9z5knaeMA3","9z5k7Yg5A3",2013,"M",80004,82891.5,"2013-08-01","mls"
"9z5knaeMA3","9z5k7Yg5A3",2013,"M",80004,82891.5,"2013-09-15","mls"
"9z5knaeMA3","9z5k7Yg5A3",2014,"M",88004,90891.5,"2014-04-01","mls"
"9z5kPRgqA3","4wM42l4qjB",2014,"F",48504,48504,"2014-09-15","mls"
"9z5kRvdMA3","Vj58weDM8n",2015,"M",2e+06,2315690,"2015-07-15","mls"
"9z5kRvdMA3","Vj58weDM8n",2015,"M",2e+06,2315690,"2015-09-15","mls"
"9z5kRvdMA3","Vj58weDM8n",2016,"M",5600000,5915690,"2016-05-15","mls"
"9z5kRvdMA3","Vj58weDM8n",2016,"M",5600000,5915690,"2016-09-15","mls"
"9z5kRvdMA3","Vj58weDM8n",2017,"M",5600000,5915690,"2017-04-15","mls"
"9z5kRvdMA3","Vj58weDM8n",2017,"M",5600000,5915690,"2017-09-15","mls"
"9z5kvLJMA3","9z5k7Yg5A3",2016,"M",62508,76758,"2016-09-15","mls"
"9z5kvLJMA3","KAqBN0Vqbg",2017,"M",150000,164250,"2017-04-15","mls"
"9z5kvLJMA3","KAqBN0Vqbg",2017,"M",150000,164250,"2017-09-15","mls"
"9z5kvLJMA3","KAqBN0Vqbg",2018,"M",165000,179250,"2018-05-01","mls"
"9z5kvLJMA3","KAqBN0Vqbg",2018,"M",165000,179250,"2018-09-15","mls"
"9z5kvLJMA3","KAqBN0Vqbg",2019,"M",210000,222750,"2019-06-01","mls"
"9z5kvLJMA3","KAqBN0Vqbg",2019,"M",210000,222750,"2019-09-13","mls"
"9z5kzxeMA3","mvzqoLZQap",2013,"M",190000,230000,"2013-05-01","mls"
"9z5kzxeMA3","mvzqoLZQap",2013,"M",190000,230000,"2013-08-01","mls"
"9z5kzxeMA3","mvzqoLZQap",2013,"M",190000,230000,"2013-09-15","mls"
"a35r6225L6","9z5k7Yg5A3",2013,"D",310000,350000,"2013-05-01","mls"
"a35r6225L6","X0Oq66zq6D",2013,"D",310000,350000,"2013-08-01","mls"
"a35r6225L6","X0Oq66zq6D",2013,"D",310000,350000,"2013-09-15","mls"
"a35r6225L6","X0Oq66zq6D",2014,"D",330000,370000,"2014-04-01","mls"
"a35r6225L6","X0Oq66zq6D",2014,"D",330000,370000,"2014-09-15","mls"
"a35r6225L6","mKAqBBmqbg",2015,"D",225000,225000,"2015-07-15","mls"
"a35r6225L6","mKAqBBmqbg",2015,"D",225000,225000,"2015-09-15","mls"
"a35r6G45L6","a2lqR4JMr0",2013,"F",175000,205500,"2013-05-01","mls"
"a35r6G45L6","a2lqR4JMr0",2013,"F",175000,205500,"2013-08-01","mls"
"a35r6G45L6","a2lqR4JMr0",2013,"F",175000,205500,"2013-09-15","mls"
